2018-12-24 19:29:16.202 ,9128283H1,0.019490,-20000000,
2018-12-24 19:29:16.202 ,9128283H1,0.019490,-40000000,
2018-12-24 19:29:16.203 ,9128283H1,0.019490,-10000000,
2018-12-24 19:29:16.203 ,9128283H1,0.019490,20000000,
2018-12-24 19:29:16.203 ,9128283H1,0.019490,10000000,
2018-12-24 19:29:16.203 ,9128283H1,0.019490,0,
2018-12-24 19:29:16.204 ,9128283H1,0.019490,50000000,
2018-12-24 19:29:16.204 ,9128283H1,0.019490,100000000,
2018-12-24 19:29:16.204 ,9128283H1,0.019490,70000000,
2018-12-24 19:29:16.204 ,9128283H1,0.019490,40000000,
2018-12-24 19:29:16.205 ,9128283H1,0.019490,50000000,
2018-12-24 19:29:16.205 ,9128283H1,0.019490,60000000,
2018-12-24 19:29:16.205 ,9128283H1,0.019490,10000000,
2018-12-24 19:29:16.206 ,9128283H1,0.019490,-40000000,
2018-12-24 19:29:16.206 ,9128283H1,0.019490,10000000,
2018-12-24 19:29:16.206 ,9128283H1,0.019490,60000000,
2018-12-24 19:29:16.207 ,9128283H1,0.019490,10000000,
2018-12-24 19:29:16.207 ,9128283H1,0.019490,-40000000,
2018-12-24 19:29:16.207 ,9128283H1,0.019490,-30000000,
2018-12-24 19:29:16.207 ,9128283H1,0.019490,-20000000,
2018-12-24 19:29:16.208 ,9128283H1,0.019490,-40000000,
2018-12-24 19:29:16.208 ,9128283H1,0.019490,-60000000,
2018-12-24 19:29:16.208 ,9128283H1,0.019490,-40000000,
2018-12-24 19:29:16.208 ,9128283H1,0.019490,-20000000,
2018-12-24 19:29:16.209 ,9128283H1,0.019490,-30000000,
2018-12-24 19:29:16.209 ,9128283H1,0.019490,-40000000,
2018-12-24 19:29:16.210 ,9128283H1,0.019490,-30000000,
2018-12-24 19:29:16.210 ,9128283H1,0.019490,-20000000,
2018-12-24 19:29:16.210 ,9128283H1,0.019490,-70000000,
2018-12-24 19:29:16.210 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.210 ,9128283H1,0.019490,-80000000,
2018-12-24 19:29:16.211 ,9128283H1,0.019490,-40000000,
2018-12-24 19:29:16.211 ,9128283H1,0.019490,-60000000,
2018-12-24 19:29:16.211 ,9128283H1,0.019490,-80000000,
2018-12-24 19:29:16.212 ,9128283H1,0.019490,-60000000,
2018-12-24 19:29:16.212 ,9128283H1,0.019490,-40000000,
2018-12-24 19:29:16.212 ,9128283H1,0.019490,-90000000,
2018-12-24 19:29:16.212 ,9128283H1,0.019490,-140000000,
2018-12-24 19:29:16.213 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.213 ,9128283H1,0.019490,-100000000,
2018-12-24 19:29:16.213 ,9128283H1,0.019490,-150000000,
2018-12-24 19:29:16.214 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.214 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.214 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.214 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.215 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.215 ,9128283H1,0.019490,-150000000,
2018-12-24 19:29:16.215 ,9128283H1,0.019490,-100000000,
2018-12-24 19:29:16.216 ,9128283H1,0.019490,-150000000,
2018-12-24 19:29:16.216 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.216 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.217 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.217 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.217 ,9128283H1,0.019490,-220000000,
2018-12-24 19:29:16.218 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.218 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.218 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.218 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.219 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.219 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.219 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.220 ,9128283H1,0.019490,-220000000,
2018-12-24 19:29:16.220 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.220 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.221 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.221 ,9128283H1,0.019490,-240000000,
2018-12-24 19:29:16.221 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.221 ,9128283H1,0.019490,-140000000,
2018-12-24 19:29:16.222 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.222 ,9128283H1,0.019490,-240000000,
2018-12-24 19:29:16.222 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.223 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.223 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.223 ,9128283H1,0.019490,-220000000,
2018-12-24 19:29:16.224 ,9128283H1,0.019490,-210000000,
2018-12-24 19:29:16.224 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.225 ,9128283H1,0.019490,-230000000,
2018-12-24 19:29:16.225 ,9128283H1,0.019490,-260000000,
2018-12-24 19:29:16.225 ,9128283H1,0.019490,-210000000,
2018-12-24 19:29:16.225 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.226 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.226 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.226 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.226 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.227 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.227 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.227 ,9128283H1,0.019490,-150000000,
2018-12-24 19:29:16.228 ,9128283H1,0.019490,-100000000,
2018-12-24 19:29:16.228 ,9128283H1,0.019490,-150000000,
2018-12-24 19:29:16.228 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.229 ,9128283H1,0.019490,-170000000,
2018-12-24 19:29:16.229 ,9128283H1,0.019490,-140000000,
2018-12-24 19:29:16.229 ,9128283H1,0.019490,-170000000,
2018-12-24 19:29:16.230 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.230 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.230 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.231 ,9128283H1,0.019490,-170000000,
2018-12-24 19:29:16.231 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.231 ,9128283H1,0.019490,-150000000,
2018-12-24 19:29:16.231 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.232 ,9128283H1,0.019490,-150000000,
2018-12-24 19:29:16.232 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.232 ,9128283H1,0.019490,-170000000,
2018-12-24 19:29:16.233 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.233 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.233 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.233 ,9128283H1,0.019490,-170000000,
2018-12-24 19:29:16.234 ,9128283H1,0.019490,-140000000,
2018-12-24 19:29:16.234 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.234 ,9128283H1,0.019490,-220000000,
2018-12-24 19:29:16.235 ,9128283H1,0.019490,-170000000,
2018-12-24 19:29:16.235 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.235 ,9128283H1,0.019490,-130000000,
2018-12-24 19:29:16.235 ,9128283H1,0.019490,-140000000,
2018-12-24 19:29:16.236 ,9128283H1,0.019490,-100000000,
2018-12-24 19:29:16.236 ,9128283H1,0.019490,-60000000,
2018-12-24 19:29:16.236 ,9128283H1,0.019490,-90000000,
2018-12-24 19:29:16.237 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.237 ,9128283H1,0.019490,-100000000,
2018-12-24 19:29:16.237 ,9128283H1,0.019490,-80000000,
2018-12-24 19:29:16.238 ,9128283H1,0.019490,-110000000,
2018-12-24 19:29:16.238 ,9128283H1,0.019490,-140000000,
2018-12-24 19:29:16.238 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.238 ,9128283H1,0.019490,-100000000,
2018-12-24 19:29:16.239 ,9128283H1,0.019490,-140000000,
2018-12-24 19:29:16.239 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.239 ,9128283H1,0.019490,-170000000,
2018-12-24 19:29:16.239 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.240 ,9128283H1,0.019490,-210000000,
2018-12-24 19:29:16.240 ,9128283H1,0.019490,-260000000,
2018-12-24 19:29:16.240 ,9128283H1,0.019490,-210000000,
2018-12-24 19:29:16.241 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.241 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.241 ,9128283H1,0.019490,-220000000,
2018-12-24 19:29:16.241 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.242 ,9128283H1,0.019490,-140000000,
2018-12-24 19:29:16.242 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.242 ,9128283H1,0.019490,-220000000,
2018-12-24 19:29:16.243 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.243 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.243 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.243 ,9128283H1,0.019490,-220000000,
2018-12-24 19:29:16.244 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.244 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.244 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.244 ,9128283H1,0.019490,-220000000,
2018-12-24 19:29:16.245 ,9128283H1,0.019490,-170000000,
2018-12-24 19:29:16.245 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.245 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.246 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.246 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.246 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.247 ,9128283H1,0.019490,-150000000,
2018-12-24 19:29:16.247 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.247 ,9128283H1,0.019490,-140000000,
2018-12-24 19:29:16.247 ,9128283H1,0.019490,-100000000,
2018-12-24 19:29:16.248 ,9128283H1,0.019490,-130000000,
2018-12-24 19:29:16.248 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.249 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.249 ,9128283H1,0.019490,-80000000,
2018-12-24 19:29:16.249 ,9128283H1,0.019490,-130000000,
2018-12-24 19:29:16.249 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.250 ,9128283H1,0.019490,-140000000,
2018-12-24 19:29:16.250 ,9128283H1,0.019490,-100000000,
2018-12-24 19:29:16.250 ,9128283H1,0.019490,-110000000,
2018-12-24 19:29:16.250 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.251 ,9128283H1,0.019490,-70000000,
2018-12-24 19:29:16.251 ,9128283H1,0.019490,-20000000,
2018-12-24 19:29:16.251 ,9128283H1,0.019490,-70000000,
2018-12-24 19:29:16.252 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.252 ,9128283H1,0.019490,-80000000,
2018-12-24 19:29:16.252 ,9128283H1,0.019490,-40000000,
2018-12-24 19:29:16.252 ,9128283H1,0.019490,-80000000,
2018-12-24 19:29:16.253 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.253 ,9128283H1,0.019490,-110000000,
2018-12-24 19:29:16.253 ,9128283H1,0.019490,-100000000,
2018-12-24 19:29:16.253 ,9128283H1,0.019490,-110000000,
2018-12-24 19:29:16.254 ,9128283H1,0.019490,-120000000,
2018-12-24 19:29:16.254 ,9128283H1,0.019490,-110000000,
2018-12-24 19:29:16.254 ,9128283H1,0.019490,-100000000,
2018-12-24 19:29:16.255 ,9128283H1,0.019490,-150000000,
2018-12-24 19:29:16.255 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.256 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.256 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.256 ,9128283H1,0.019490,-210000000,
2018-12-24 19:29:16.257 ,9128283H1,0.019490,-240000000,
2018-12-24 19:29:16.257 ,9128283H1,0.019490,-200000000,
2018-12-24 19:29:16.257 ,9128283H1,0.019490,-160000000,
2018-12-24 19:29:16.257 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.258 ,9128283H1,0.019490,-220000000,
2018-12-24 19:29:16.258 ,9128283H1,0.019490,-180000000,
2018-12-24 19:29:16.258 ,9128283H1,0.019490,-140000000,
2018-12-24 19:29:16.259 ,9128283H1,0.019490,-190000000,
2018-12-24 19:29:16.259 ,9128283H1,0.019490,-240000000,
2018-12-24 19:29:16.259 ,9128283H1,0.019490,-230000000,
2018-12-24 19:29:16.259 ,9128283H1,0.019490,-220000000,
2018-12-24 19:29:16.260 ,9128283H1,0.019490,-260000000,
